225;1060088;FRAG. ALT. X 60 ML. Nº88;0;21.8;1;16/12/2011
226;1060089;FRAG. ALT. X 60 ML. Nº89;0;21.8;1;16/12/2011
227;1060090;FRAG. ALT. X 60 ML. Nº90;0;21.8;1;16/12/2011
228;1060091;FRAG. ALT. X 60 ML. Nº91;-5;21.9;1;16/12/2011
229;1060092;FRAG. ALT. X 60 ML. Nº92;-3;21.9;1;16/12/2011
230;1060093;FRAG. ALT. X 60 ML. Nº93;-1;21.8;1;16/12/2011
231;1060094;FRAG. ALT. X 60 ML. Nº94;0;21.8;1;16/12/2011
232;1060095;FRAG. ALT. X 60 ML. Nº95;-3;21.9;1;16/12/2011
233;1060096;FRAG. ALT. X 60 ML. Nº96;-4;21.9;1;16/12/2011
234;1060097;FRAG. ALT. X 60 ML. Nº97;0;21.8;1;16/12/2011
235;1060098;FRAG. ALT. X 60 ML. Nº98;-1;21.8;1;16/12/2011
236;1060099;FRAG. ALT. X 60 ML. Nº99;-5;21.9;1;16/12/2011
237;1060100;FRAG. ALT. X 60 ML. Nº100;-5;21.9;1;16/12/2011
238;1060101;FRAG. ALT. X 60 ML. Nº101;-2;21.9;1;16/12/2011
239;1060102;FRAG. ALT. X 60 ML. Nº102;-1;21.8;1;16/12/2011
240;1060103;FRAG. ALT. X 60 ML. Nº103;-3;21.8;1;16/12/2011
241;1060104;FRAG. ALT. X 60 ML. Nº104;-3;21.9;1;16/12/2011
242;1060105;FRAG. ALT. X 60 ML. Nº105;-3;21.8;1;16/12/2011
243;1060106;FRAG. ALT. X 60 ML. Nº106;0;21.8;1;16/12/2011
244;1060107;FRAG. ALT. X 60 ML. Nº107;0;21.8;1;16/12/2011
245;1060108;FRAG. ALT. X 60 ML. Nº108;-1;21.8;1;16/12/2011
246;1060109;FRAG. ALT. X 60 ML. Nº109;-3;21.8;1;16/12/2011
247;1060110;FRAG. ALT. X 60 ML. Nº110;-4;21.8;1;16/12/2011
248;1060111;FRAG. ALT. X 60 ML. Nº111;0;21.8;1;16/12/2011
249;1060112;FRAG. ALT. X 60 ML. Nº112;0;21.8;1;16/12/2011
250;1060113;FRAG. ALT. X 60 ML. Nº113;-3;21.8;1;16/12/2011
